Dep.,code,ColorT1,Color_hachT1,Abs_Commune
24,24572,bleuemarine,hach_orange,47.6
24,24581,orange,hach_bleuemarine,45.9
24,24584,bleuemarine,hach_orange,47.3
24,24001,rouge,hach_orange,41.1
24,24002,rouge,hach_orange,42.3
24,24007,rouge,hach_bleuemarine,34
24,24008,orange,hach_bleuemarine,34.9
24,24009,orange,hach_rouge,38.9
24,24011,rouge,hach_orange,48.7
24,24016,bleuemarine,hach_rouge,37.6
24,24026,rouge,hach_orange,36.6
24,24038,orange,hach_bleuemarine,38
24,24042,rouge,hach_bleuemarine,44.3
24,24055,rouge,hach_orange,35.3
24,24057,bleuemarine,hach_rouge,40.7
24,24058,orange,hach_bleuemarine,47.5
24,24062,bleuemarine,hach_rouge,34.9
24,24064,orange,hach_bleuemarine,41.8
24,24069,bleuemarine,hach_rouge,42.1
24,24070,orange,hach_rouge,34.7
24,24071,orange,hach_rouge,38.2
24,24090,orange,hach_bleuemarine,37.4
24,24095,rouge,hach_orange,43.2
24,24096,orange,hach_rouge,40.1
24,24097,orange,hach_rouge,35.8
24,24100,bleuemarine,hach_orange,32.9
24,24101,orange,hach_rouge,36.2
24,24105,bleuemarine,hach_rouge,30.4
24,24114,orange,hach_bleuemarine,29.8
24,24119,bleuemarine,hach_orange,43.1
24,24124,orange,hach_rouge,36.7
24,24128,rouge,hach_orange,48.3
24,24129,bleuemarine,hach_rouge,49.4
24,24131,orange,hach_rouge,21.3
24,24134,orange,hach_rouge,37.1
24,24135,orange,hach_rouge,42.8
24,24137,rouge,hach_orange,37.4
24,24141,orange,hach_rouge,31.9
24,24144,rouge,hach_orange,26.1
24,24147,rouge,hach_orange,44
24,24154,rouge,hach_bleuemarine,31.3
24,24158,orange,hach_rouge,37.2
24,24162,rouge,hach_bleuemarine,41.5
24,24163,rouge,hach_bleuemarine,34.9
24,24164,orange,hach_rouge,43.9
24,24171,rouge,hach_bleuemarine,36.6
24,24180,rouge,hach_orange,33
24,24196,orange,hach_rouge,28.7
24,24199,orange,hach_bleuemarine,37.6
24,24200,rouge,hach_orange,38.9
24,24209,bleuemarine,hach_orange,34.8
24,24214,orange,hach_bleuemarine,37.8
24,24218,rouge,hach_orange,38.3
24,24107,rouge,hach_orange,43.2
24,24109,rouge,hach_bleuemarine,36.4
24,24110,orange,hach_bleuemarine,38.5
24,24111,orange,hach_rouge,28.3
24,24133,orange,hach_rouge,42.1
24,24216,rouge,hach_orange,33.6
24,24354,bleuemarine,hach_orange,48.3
24,24353,orange,hach_rouge,35
24,24554,bleuemarine,hach_rouge,41.7
24,24227,orange,hach_rouge,26.9
24,24056,rouge,hach_orange,38.3
24,24238,rouge,hach_bleuemarine,39.5
24,24243,rouge,hach_orange,38.2
24,24247,rouge,hach_bleuemarine,33.1
24,24248,rouge,hach_orange,37.4
24,24253,orange,hach_rouge,37.8
24,24262,rouge,hach_orange,34.8
24,24269,rouge,hach_orange,40.3
24,24271,rouge,hach_orange,38
24,24286,rouge,hach_orange,40.6
24,24303,orange,hach_rouge,36.2
24,24304,rouge,hach_bleuemarine,41.1
24,24305,orange,hach_rouge,30.9
24,24308,orange,hach_rouge,42.2
24,24311,orange,hach_rouge,41.1
24,24316,rouge,hach_orange,47.8
24,24319,rouge,hach_orange,42.5
24,24320,orange,hach_bleuemarine,36.5
24,24323,orange,hach_rouge,45.4
24,24328,orange,hach_rouge,40
24,24339,rouge,hach_orange,31.8
24,24346,orange,hach_rouge,38.4
24,24352,rouge,hach_orange,46
24,24221,rouge,hach_orange,39.5
24,24376,bleuemarine,hach_orange,43.4
24,24381,rouge,hach_orange,26.5
24,24397,orange,hach_rouge,30.6
24,24398,orange,hach_rouge,38.1
24,24403,bleuemarine,hach_rouge,30.4
24,24408,orange,hach_rouge,40.5
24,24410,bleuemarine,hach_orange,31.3
24,24411,rouge,hach_orange,34.1
24,24417,rouge,hach_orange,36.8
24,24425,orange,hach_rouge,39.8
24,24428,rouge,hach_bleuemarine,41.7
24,24429,rouge,hach_orange,28.6
24,24434,rouge,hach_bleuemarine,29.8
24,24448,orange,hach_rouge,36.3
24,24451,orange,hach_rouge,43.3
24,24452,orange,hach_bleuemarine,25.3
24,24453,orange,hach_rouge,36.9
24,24455,rouge,hach_orange,42
24,24458,rouge,hach_bleuemarine,36.4
24,24460,bleuemarine,hach_orange,39.8
24,24463,orange,hach_rouge,38.8
24,24464,orange,hach_bleuemarine,27.3
24,24474,rouge,hach_orange,28.5
24,24476,rouge,hach_orange,25.9
24,24477,rouge,hach_orange,30.1
24,24479,orange,hach_rouge,37.9
24,24481,orange,hach_rouge,36.5
24,24482,bleuemarine,hach_rouge,29.7
24,24485,bleuemarine,hach_rouge,42.1
24,24486,rouge,hach_orange,36.1
24,24489,orange,hach_bleuemarine,43.7
24,24490,bleuemarine,hach_orange,46.9
24,24493,orange,hach_rouge,36.6
24,24496,orange,hach_bleuemarine,33.8
24,24498,orange,hach_bleuemarine,36.6
24,24505,orange,hach_rouge,31.3
24,24504,orange,hach_bleuemarine,30.9
24,24508,rouge,hach_orange,19.9
24,24511,bleuemarine,hach_orange,38.6
24,24513,orange,hach_rouge,36.3
24,24394,bleuemarine,hach_orange,42.7
24,24507,orange,hach_bleuemarine,26.8
24,24515,rouge,hach_orange,42.7
24,24519,rouge,hach_bleuemarine,34.8
24,24521,bleuemarine,hach_orange,41.8
24,24522,orange,hach_bleuemarine,31.6
24,24525,bleuemarine,hach_rouge,32.9
24,24526,orange,hach_bleuemarine,32.5
24,24527,rouge,hach_bleuemarine,45.9
24,24528,orange,hach_bleuemarine,25.3
24,24529,rouge,hach_bleuemarine,40
24,24533,orange,hach_rouge,49.4
24,24537,bleuemarine,hach_orange,30
24,24540,orange,hach_rouge,41.4
24,24541,orange,hach_rouge,40
24,24548,bleuemarine,hach_orange,27.2
24,24551,orange,hach_rouge,40
24,24553,rouge,hach_orange,40.8
24,24564,bleuemarine,hach_orange,47.2
24,24565,orange,hach_rouge,29.2
24,24567,rouge,hach_orange,35
24,24569,orange,hach_bleuemarine,41.3
24,24573,orange,hach_bleuemarine,41.2
24,24582,rouge,hach_orange,36.1
24,24586,orange,hach_rouge,39.5
24,24004,rouge,hach_orange,42
24,24006,rouge,hach_orange,46
24,24012,orange,hach_rouge,37.5
24,24014,rouge,hach_orange,49.9
24,24015,rouge,hach_orange,48.4
24,24018,rouge,hach_orange,42.5
24,24019,orange,hach_rouge,37.4
24,24021,rouge,hach_orange,42.6
24,24025,rouge,hach_orange,38.4
24,24026,rouge,hach_orange,36.6
24,24030,rouge,hach_orange,39.3
24,24036,rouge,hach_orange,35.7
24,24039,orange,hach_rouge,40.3
24,24040,orange,hach_rouge,46.2
24,24046,orange,hach_rouge,25
24,24050,rouge,hach_orange,33.3
24,24053,rouge,hach_orange,50.2
24,24061,rouge,hach_orange,34.3
24,24063,orange,hach_rouge,38.7
24,24066,rouge,hach_orange,37.1
24,24074,rouge,hach_orange,42.1
24,24075,rouge,hach_orange,45.7
24,24076,orange,hach_rouge,41.9
24,24081,rouge,hach_orange,41.6
24,24082,rouge,hach_orange,46.3
24,24084,rouge,hach_orange,22.7
24,24086,rouge,hach_orange,39
24,24087,rouge,hach_orange,42.6
24,24091,rouge,hach_orange,47.1
24,24094,rouge,hach_orange,55.6
24,24116,orange,hach_rouge,36.2
24,24120,orange,hach_rouge,35.9
24,24121,orange,hach_rouge,24.5
24,24122,rouge,hach_orange,29.6
24,24364,rouge,hach_orange,41.4
24,24130,rouge,hach_orange,43.6
24,24136,rouge,hach_orange,41.6
24,24142,rouge,hach_orange,45.2
24,24146,rouge,hach_orange,42.1
24,24147,rouge,hach_orange,44
24,24150,rouge,hach_orange,36.3
24,24151,orange,hach_rouge,41.2
24,24152,orange,hach_rouge,44.3
24,24160,rouge,hach_orange,40.8
24,24174,orange,hach_rouge,33.8
24,24183,rouge,hach_orange,39.5
24,24184,rouge,hach_orange,32.5
24,24188,rouge,hach_orange,37
24,24192,orange,hach_rouge,35.2
24,24202,orange,hach_rouge,37.9
24,24206,orange,hach_rouge,49.5
24,24207,rouge,hach_orange,46.3
24,24208,rouge,hach_orange,50.3
24,24210,rouge,hach_orange,44.9
24,24215,rouge,hach_orange,37.7
24,24217,rouge,hach_orange,46.7
24,24020,rouge,hach_orange,44.8
24,24085,orange,hach_rouge,39.4
24,24106,rouge,hach_orange,45.6
24,24113,rouge,hach_orange,27.1
24,24153,rouge,hach_orange,43.5
24,24156,rouge,hach_orange,46.9
24,24179,rouge,hach_orange,44
24,24355,rouge,hach_orange,38.1
24,24220,rouge,hach_orange,46
24,24230,rouge,hach_orange,46.2
24,24232,orange,hach_rouge,45.9
24,24067,rouge,hach_orange,48.5
24,24229,rouge,hach_orange,47.5
24,24117,orange,hach_rouge,41.1
24,24172,rouge,hach_orange,42.4
24,24175,rouge,hach_orange,44.6
24,24240,orange,hach_rouge,36.7
24,24241,rouge,hach_orange,42.4
24,24245,orange,hach_rouge,49.8
24,24252,rouge,hach_orange,45.7
24,24254,rouge,hach_orange,37.3
24,24255,rouge,hach_orange,38.9
24,24261,rouge,hach_orange,43.9
24,24263,rouge,hach_orange,40
24,24268,rouge,hach_orange,44.5
24,24293,rouge,hach_orange,47.9
24,24284,rouge,hach_orange,32.3
24,24291,rouge,hach_orange,47.4
24,24300,orange,hach_rouge,41.9
24,24301,rouge,hach_orange,41
24,24302,orange,hach_rouge,44.2
24,24313,rouge,hach_orange,39.6
24,24317,orange,hach_rouge,42.8
24,24318,orange,hach_rouge,48.5
24,24035,rouge,hach_orange,48
24,24321,rouge,hach_orange,54.1
24,24325,rouge,hach_orange,45.6
24,24324,rouge,hach_orange,36.2
24,24326,rouge,hach_orange,39.1
24,24327,rouge,hach_orange,35.1
24,24330,rouge,hach_orange,34.2
24,24336,rouge,hach_orange,40
24,24337,orange,hach_rouge,25.8
24,24341,rouge,hach_orange,45.1
24,24356,rouge,hach_orange,45.4
24,24360,rouge,hach_orange,41.6
24,24365,orange,hach_rouge,42.5
24,24366,rouge,hach_orange,40.3
24,24375,rouge,hach_orange,41.8
24,24377,rouge,hach_orange,33.1
24,24386,orange,hach_rouge,42.9
24,24388,rouge,hach_orange,41.2
24,24390,rouge,hach_orange,37.3
24,24392,orange,hach_rouge,48.4
24,24395,rouge,hach_orange,50.4
24,24396,rouge,hach_orange,48.7
24,24404,rouge,hach_orange,41.4
24,24412,rouge,hach_orange,40.4
24,24416,rouge,hach_orange,31.2
24,24421,rouge,hach_orange,38.7
24,24432,rouge,hach_orange,41.1
24,24438,rouge,hach_orange,27
24,24443,rouge,hach_orange,40.1
24,24450,rouge,hach_orange,43.2
24,24459,rouge,hach_orange,45.5
24,24468,orange,hach_rouge,43.2
24,24478,rouge,hach_orange,50
24,24480,rouge,hach_orange,39.2
24,24484,rouge,hach_orange,48.4
24,24488,rouge,hach_orange,45.4
24,24491,rouge,hach_orange,43.2
24,24510,rouge,hach_orange,51.4
24,24512,orange,hach_rouge,42
24,24401,rouge,hach_orange,34.5
24,24406,rouge,hach_orange,52
24,24407,rouge,hach_orange,40.8
24,24470,rouge,hach_orange,33.1
24,24471,rouge,hach_orange,41.6
24,24473,orange,hach_rouge,44.3
24,24516,orange,hach_rouge,44.7
24,24517,orange,hach_rouge,31.4
24,24518,rouge,hach_orange,44.9
24,24312,rouge,hach_orange,49.5
24,24520,rouge,hach_orange,49.6
24,24524,rouge,hach_orange,39
24,24531,rouge,hach_orange,34.8
24,24535,rouge,hach_orange,38.7
24,24538,rouge,hach_orange,50.5
24,24544,rouge,hach_orange,36.9
24,24545,orange,hach_rouge,32.6
24,24546,rouge,hach_orange,45.2
24,24547,rouge,hach_orange,54.3
24,24550,rouge,hach_orange,44.7
24,24552,orange,hach_rouge,34.5
24,24555,rouge,hach_orange,39.3
24,24558,rouge,hach_orange,43.9
24,24559,rouge,hach_orange,35.4
24,24362,orange,hach_rouge,45.1
24,24563,rouge,hach_orange,30.3
24,24571,rouge,hach_orange,50.6
24,24574,rouge,hach_orange,29.7
24,24575,rouge,hach_orange,46
24,24576,orange,hach_rouge,38.7
24,24577,rouge,hach_orange,43.1
24,24580,rouge,hach_orange,27.5
24,24585,rouge,hach_orange,48.4
24,24587,rouge,hach_orange,42.2
33,33001,bleuemarine,hach_orange,57
33,33002,orange,hach_rouge,47.8
33,33003,rouge,hach_orange,59.5
33,33004,rouge,hach_orange,60.8
33,33005,orange,hach_bleuemarine,47.6
33,33006,bleuemarine,hach_orange,42.2
33,33007,orange,hach_rouge,51
33,33008,orange,hach_rouge,38.2
33,33009,orange,hach_bleuemarine,47.9
33,33010,bleuemarine,hach_rouge,52.2
33,33011,orange,hach_bleuemarine,51.9
33,33012,bleuemarine,hach_rouge,52.6
33,33013,rouge,hach_orange,51.8
33,33014,bleuemarine,hach_orange,49.8
33,33015,orange,hach_bleuemarine,47.5
33,33016,orange,hach_bleuemarine,44.6
33,33017,rouge,hach_orange,51.8
33,33018,bleuemarine,hach_orange,52.1
33,33019,orange,hach_bleuemarine,55.6
33,33020,orange,hach_rouge,43.8
33,33021,orange,hach_rouge,48.1
33,33022,bleuemarine,hach_rouge,57.1
33,33023,rouge,hach_orange,45.5
33,33024,orange,hach_rouge,51.4
33,33025,orange,hach_rouge,50
33,33026,rouge,hach_orange,42.5
33,33027,rouge,hach_orange,37.4
33,33028,orange,hach_bleuemarine,51.3
33,33029,rouge,hach_orange,53
33,33030,rouge,hach_orange,52.1
33,33031,rouge,hach_orange,39
33,33032,rouge,hach_orange,59.7
33,33033,rouge,hach_orange,53.6
33,33034,bleuemarine,hach_orange,45.9
33,33035,bleuemarine,hach_orange,41.9
33,33036,orange,hach_rouge,44
33,33037,rouge,hach_orange,50.4
33,33038,bleuemarine,hach_rouge,46.8
33,33039,rouge,hach_orange,54.5
33,33040,rouge,hach_orange,49.4
33,33042,orange,hach_rouge,55.6
33,33043,rouge,hach_orange,59.5
33,33044,orange,hach_rouge,57.8
33,33045,bleuemarine,hach_orange,41.9
33,33046,rouge,hach_orange,48
33,33047,bleuemarine,hach_orange,49.5
33,33048,orange,hach_rouge,37.4
33,33049,rouge,hach_orange,56.4
33,33050,rouge,hach_orange,50.4
33,33051,bleuemarine,hach_orange,56.2
33,33052,orange,hach_bleuemarine,44.3
33,33053,orange,hach_rouge,42
33,33054,orange,hach_rouge,46.5
33,33055,bleuemarine,hach_rouge,43.9
33,33056,rouge,hach_bleuemarine,50
33,33057,rouge,hach_orange,51.4
33,33058,orange,hach_bleuemarine,58.8
33,33059,rouge,hach_orange,47.8
33,33060,orange,hach_rouge,47.3
33,33061,orange,hach_rouge,49.6
33,33062,bleuemarine,hach_orange,49.2
33,33063,orange,hach_rouge,52
33,33063,orange,hach_rouge,52
33,33063,orange,hach_rouge,52
33,33064,bleuemarine,hach_orange,38.3
33,33065,orange,hach_rouge,49.7
33,33066,rouge,hach_orange,46.9
33,33067,bleuemarine,hach_orange,54
33,33068,orange,hach_rouge,47.4
33,33069,orange,hach_rouge,49.4
33,33070,bleuemarine,hach_rouge,54.2
33,33071,orange,hach_bleuemarine,54.5
33,33072,rouge,hach_orange,47.6
33,33073,bleuemarine,hach_orange,55
33,33074,orange,hach_rouge,37.4
33,33075,orange,hach_rouge,51.3
33,33076,orange,hach_rouge,50.3
33,33077,rouge,hach_orange,52
33,33078,bleuemarine,hach_orange,44.1
33,33079,orange,hach_bleuemarine,40.2
33,33080,rouge,hach_orange,56.7
33,33081,rouge,hach_orange,57
33,33082,bleuemarine,hach_orange,54.7
33,33083,orange,hach_rouge,48.3
33,33084,rouge,hach_orange,46.8
33,33085,orange,hach_rouge,43.3
33,33086,orange,hach_bleuemarine,49
33,33087,rouge,hach_orange,41.1
33,33088,bleuemarine,hach_orange,57.7
33,33089,bleuemarine,hach_orange,43.2
33,33090,orange,hach_rouge,45.8
33,33093,rouge,hach_orange,49.8
33,33094,bleuemarine,hach_orange,47.5
33,33095,rouge,hach_orange,45.2
33,33096,rouge,hach_orange,54.4
33,33097,bleuemarine,hach_rouge,46
33,33098,rouge,hach_orange,52.6
33,33099,orange,hach_rouge,49.2
33,33100,bleuemarine,hach_orange,43.6
33,33101,bleuemarine,hach_orange,49.9
33,33102,orange,hach_rouge,44.2
33,33103,rouge,hach_orange,18.8
33,33104,bleuemarine,hach_rouge,58
33,33105,rouge,hach_orange,45.7
33,33106,rouge,hach_orange,50.1
33,33108,bleuemarine,hach_orange,57.3
33,33109,rouge,hach_orange,52
33,33111,rouge,hach_orange,48.8
33,33112,orange,hach_rouge,41.6
33,33113,rouge,hach_orange,47.3
33,33114,bleuemarine,hach_orange,50.9
33,33115,rouge,hach_orange,42.3
33,33116,orange,hach_rouge,52.3
33,33117,orange,hach_rouge,40
33,33118,orange,hach_rouge,46.5
33,33119,rouge,hach_orange,61.3
33,33120,rouge,hach_orange,51.9
33,33121,rouge,hach_orange,51.3
33,33122,orange,hach_rouge,43.6
33,33123,bleuemarine,hach_orange,51.3
33,33124,bleuemarine,hach_orange,50.2
33,33125,bleuemarine,hach_rouge,53.1
33,33126,bleuemarine,hach_orange,47.8
33,33127,orange,hach_bleuemarine,35.2
33,33128,bleuemarine,hach_rouge,38.1
33,33129,rouge,hach_orange,44.1
33,33130,orange,hach_rouge,45.1
33,33131,orange,hach_rouge,44.7
33,33132,bleuemarine,hach_orange,35.1
33,33133,orange,hach_bleuemarine,21.9
33,33134,bleuemarine,hach_rouge,42.4
33,33135,rouge,hach_orange,37.8
33,33136,orange,hach_rouge,40.7
33,33137,rouge,hach_orange,31.1
33,33138,bleuemarine,hach_orange,54
33,33139,orange,hach_rouge,27.4
33,33140,rouge,hach_orange,51.5
33,33141,rouge,hach_orange,51.2
33,33142,bleuemarine,hach_orange,53.1
33,33143,bleuemarine,hach_orange,57.4
33,33144,rouge,hach_orange,43.1
33,33145,orange,hach_rouge,46.7
33,33146,bleuemarine,hach_rouge,57.4
33,33147,bleuemarine,hach_orange,58.2
33,33148,orange,hach_bleuemarine,40.8
33,33149,rouge,hach_orange,45.2
33,33150,orange,hach_rouge,40.7
33,33151,bleuemarine,hach_orange,53.1
33,33152,orange,hach_rouge,41.5
33,33153,orange,hach_bleuemarine,40.2
33,33154,bleuemarine,hach_orange,59.9
33,33155,rouge,hach_orange,37.3
33,33156,orange,hach_rouge,45.8
33,33157,bleuemarine,hach_orange,53
33,33158,rouge,hach_orange,45.4
33,33159,bleuemarine,hach_orange,52.9
33,33160,orange,hach_bleuemarine,41.2
33,33161,bleuemarine,hach_orange,52.6
33,33162,rouge,hach_bleuemarine,55.5
33,33163,orange,hach_rouge,53.3
33,33164,orange,hach_rouge,46.6
33,33165,orange,hach_rouge,50.1
33,33166,bleuemarine,hach_orange,57
33,33167,rouge,hach_orange,58.8
33,33168,bleuemarine,hach_orange,48.2
33,33169,rouge,hach_orange,44.9
33,33170,orange,hach_rouge,57.5
33,33171,rouge,hach_orange,51.3
33,33172,bleuemarine,hach_orange,43.7
33,33173,orange,hach_bleuemarine,43.9
33,33174,orange,hach_bleuemarine,49.2
33,33175,rouge,hach_orange,55.2
33,33176,orange,hach_rouge,51.3
33,33177,bleuemarine,hach_rouge,47.7
33,33178,orange,hach_rouge,46.5
33,33179,orange,hach_bleuemarine,51
33,33180,rouge,hach_orange,43.6
33,33181,orange,hach_bleuemarine,51.9
33,33182,orange,hach_bleuemarine,44.7
33,33183,bleuemarine,hach_orange,51.9
33,33184,bleuemarine,hach_orange,49.3
33,33185,orange,hach_bleuemarine,53.9
33,33186,bleuemarine,hach_orange,42.4
33,33187,rouge,hach_orange,52.6
33,33188,rouge,hach_orange,37.3
33,33189,rouge,hach_orange,44.2
33,33190,orange,hach_rouge,30.5
33,33191,bleuemarine,hach_orange,53.9
33,33192,orange,hach_rouge,45.6
33,33193,bleuemarine,hach_rouge,44.1
33,33194,orange,hach_bleuemarine,49.3
33,33195,orange,hach_rouge,43.6
33,33196,orange,hach_bleuemarine,40.1
33,33197,rouge,hach_orange,59.8
33,33198,bleuemarine,hach_orange,54.5
33,33199,orange,hach_bleuemarine,51.5
33,33200,orange,hach_rouge,48.7
33,33201,orange,hach_rouge,44.4
33,33202,rouge,hach_orange,52.4
33,33203,bleuemarine,hach_rouge,46.2
33,33204,rouge,hach_orange,42
33,33205,orange,hach_rouge,46.7
33,33206,rouge,hach_orange,48.5
33,33207,orange,hach_bleuemarine,60.1
33,33208,bleuemarine,hach_rouge,50.7
33,33209,bleuemarine,hach_orange,57.1
33,33210,orange,hach_bleuemarine,44
33,33211,bleuemarine,hach_rouge,58
33,33212,orange,hach_rouge,43
33,33213,orange,hach_rouge,48.5
33,33214,rouge,hach_bleuemarine,48.8
33,33215,orange,hach_rouge,47
33,33216,orange,hach_rouge,32.3
33,33218,bleuemarine,hach_orange,56.2
33,33219,bleuemarine,hach_orange,52.5
33,33220,bleuemarine,hach_rouge,58.8
33,33221,orange,hach_rouge,52.5
33,33222,orange,hach_bleuemarine,51.1
33,33223,orange,hach_rouge,37.1
33,33224,orange,hach_rouge,32.9
33,33225,rouge,hach_orange,56
33,33226,rouge,hach_orange,49.2
33,33227,orange,hach_rouge,50.3
33,33228,bleuemarine,hach_orange,51.8
33,33229,orange,hach_bleuemarine,51.8
33,33230,bleuemarine,hach_orange,56
33,33231,orange,hach_rouge,42.9
33,33232,rouge,hach_orange,42.3
33,33233,bleuemarine,hach_orange,58
33,33234,orange,hach_rouge,47.5
33,33235,orange,hach_rouge,56.6
33,33236,orange,hach_bleuemarine,49.5
33,33237,rouge,hach_orange,51.4
33,33238,orange,hach_rouge,49.2
33,33239,orange,hach_rouge,45.2
33,33240,bleuemarine,hach_rouge,56.4
33,33241,rouge,hach_orange,40.9
33,33242,bleuemarine,hach_orange,43.6
33,33243,orange,hach_bleuemarine,53.3
33,33244,rouge,hach_orange,42.3
33,33245,orange,hach_rouge,41.9
33,33246,bleuemarine,hach_orange,36
33,33247,orange,hach_rouge,57
33,33248,bleuemarine,hach_rouge,58.6
33,33249,rouge,hach_orange,64
33,33250,rouge,hach_orange,43.5
33,33251,rouge,hach_orange,57.2
33,33252,orange,hach_rouge,50.5
33,33253,rouge,hach_orange,49.1
33,33254,orange,hach_rouge,49.9
33,33255,rouge,hach_orange,40.9
33,33256,rouge,hach_bleuemarine,51
33,33257,orange,hach_bleuemarine,46.6
33,33258,orange,hach_rouge,50
33,33259,bleuemarine,hach_orange,50.1
33,33260,rouge,hach_orange,57.9
33,33261,orange,hach_bleuemarine,48.6
33,33262,bleuemarine,hach_rouge,55.8
33,33263,rouge,hach_orange,33.9
33,33264,bleuemarine,hach_orange,50.9
33,33266,bleuemarine,hach_orange,47.6
33,33268,bleuemarine,hach_rouge,56.8
33,33269,bleuemarine,hach_orange,48.4
33,33270,rouge,hach_orange,42.7
33,33271,rouge,hach_orange,47.6
33,33272,bleuemarine,hach_orange,55.8
33,33273,orange,hach_rouge,50.2
33,33274,orange,hach_rouge,47.4
33,33275,rouge,hach_orange,47.5
33,33276,orange,hach_rouge,42.9
33,33277,rouge,hach_orange,47.3
33,33278,orange,hach_rouge,39.6
33,33279,orange,hach_rouge,42.8
33,33280,bleuemarine,hach_orange,44
33,33281,rouge,hach_orange,49.6
33,33282,orange,hach_rouge,45
33,33283,rouge,hach_orange,43.5
33,33284,orange,hach_bleuemarine,56.2
33,33285,bleuemarine,hach_orange,37.5
33,33287,rouge,hach_orange,48.9
33,33288,orange,hach_rouge,45
33,33289,orange,hach_rouge,41.7
33,33290,orange,hach_bleuemarine,46.3
33,33291,rouge,hach_orange,44.2
33,33292,orange,hach_rouge,39.8
33,33293,orange,hach_rouge,56.8
33,33294,orange,hach_rouge,53.3
33,33295,orange,hach_bleuemarine,40
33,33296,bleuemarine,hach_orange,52.2
33,33297,bleuemarine,hach_rouge,52.1
33,33298,orange,hach_bleuemarine,50.5
33,33299,orange,hach_rouge,50.2
33,33300,bleuemarine,hach_rouge,47.6
33,33301,orange,hach_bleuemarine,47.4
33,33302,orange,hach_bleuemarine,49.8
33,33303,orange,hach_bleuemarine,45.8
33,33304,orange,hach_rouge,46.2
33,33305,orange,hach_rouge,44.6
33,33306,rouge,hach_orange,49.3
33,33307,rouge,hach_orange,49.8
33,33308,rouge,hach_orange,43.9
33,33309,bleuemarine,hach_rouge,50.5
33,33310,rouge,hach_orange,49.7
33,33311,rouge,hach_orange,48.5
33,33312,rouge,hach_bleuemarine,53.7
33,33314,bleuemarine,hach_rouge,56
33,33315,bleuemarine,hach_orange,56
33,33316,orange,hach_rouge,53.8
33,33317,bleuemarine,hach_orange,54
33,33318,orange,hach_rouge,48.9
33,33319,orange,hach_bleuemarine,44
33,33320,bleuemarine,hach_orange,53.3
33,33321,bleuemarine,hach_orange,50.6
33,33322,rouge,hach_bleuemarine,51.7
33,33323,rouge,hach_orange,50.3
33,33324,bleuemarine,hach_orange,48.3
33,33325,orange,hach_bleuemarine,39.8
33,33326,bleuemarine,hach_orange,49.2
33,33327,rouge,hach_orange,57.1
33,33328,orange,hach_bleuemarine,52.2
33,33329,rouge,hach_orange,41.1
33,33330,orange,hach_rouge,45.7
33,33331,orange,hach_rouge,44.1
33,33332,bleuemarine,hach_orange,45.8
33,33333,bleuemarine,hach_rouge,52.2
33,33334,rouge,hach_orange,52.1
33,33335,orange,hach_rouge,43.9
33,33336,rouge,hach_orange,45.1
33,33337,orange,hach_rouge,51.7
33,33339,bleuemarine,hach_orange,51.2
33,33341,bleuemarine,hach_orange,50.2
33,33342,orange,hach_bleuemarine,44.7
33,33343,rouge,hach_orange,47.1
33,33344,bleuemarine,hach_orange,49.1
33,33345,orange,hach_rouge,47.6
33,33346,orange,hach_rouge,43.3
33,33347,bleuemarine,hach_orange,45.7
33,33348,bleuemarine,hach_rouge,50.3
33,33349,orange,hach_rouge,45.1
33,33350,bleuemarine,hach_orange,55.6
33,33351,bleuemarine,hach_orange,56.9
33,33352,rouge,hach_orange,60.3
33,33353,orange,hach_rouge,39.4
33,33354,orange,hach_bleuemarine,41.7
33,33355,rouge,hach_orange,45.8
33,33356,orange,hach_bleuemarine,43.1
33,33357,orange,hach_rouge,48.5
33,33358,rouge,hach_orange,51
33,33359,rouge,hach_orange,56
33,33360,bleuemarine,hach_orange,46.7
33,33361,orange,hach_rouge,44
33,33362,bleuemarine,hach_orange,53.6
33,33363,rouge,hach_orange,50.4
33,33364,orange,hach_bleuemarine,43.7
33,33365,orange,hach_bleuemarine,44
33,33366,bleuemarine,hach_orange,57.1
33,33367,orange,hach_rouge,44.2
33,33369,bleuemarine,hach_orange,48.8
33,33370,bleuemarine,hach_orange,40
33,33372,orange,hach_rouge,56.4
33,33373,bleuemarine,hach_orange,44.3
33,33374,bleuemarine,hach_orange,48.2
33,33375,orange,hach_bleuemarine,42.4
33,33376,orange,hach_rouge,45.4
33,33377,orange,hach_bleuemarine,44.4
33,33378,bleuemarine,hach_orange,50
33,33379,orange,hach_rouge,52.3
33,33380,bleuemarine,hach_orange,50.3
33,33381,rouge,hach_orange,52.9
33,33382,bleuemarine,hach_orange,52.7
33,33383,bleuemarine,hach_rouge,43.6
33,33384,orange,hach_bleuemarine,44.2
33,33385,bleuemarine,hach_orange,57.8
33,33386,bleuemarine,hach_orange,42.1
33,33387,bleuemarine,hach_orange,65.4
33,33388,bleuemarine,hach_orange,53.7
33,33389,bleuemarine,hach_orange,52.1
33,33390,bleuemarine,hach_orange,49.7
33,33391,orange,hach_rouge,48.9
33,33392,rouge,hach_orange,49.9
33,33393,bleuemarine,hach_orange,53.3
33,33394,orange,hach_bleuemarine,48.8
33,33395,bleuemarine,hach_rouge,55.9
33,33396,bleuemarine,hach_orange,46.5
33,33397,rouge,hach_orange,55
33,33398,orange,hach_rouge,48.4
33,33399,orange,hach_rouge,60
