Dep.,code,ColorT1,Color_hachT1,Abs_Commune
17,17310,bleuemarine,hach_bleue,49.1
17,17311,bleuemarine,hach_orange,51.6
17,17312,orange,hach_bleuemarine,55.4
17,17313,bleuemarine,hach_orange,42.6
17,17314,rouge,hach_bleuemarine,49.8
17,17315,orange,hach_rouge,56.2
17,17316,orange,hach_bleuemarine,49.5
17,17317,bleuemarine,hach_orange,47.7
17,17318,rose,hach_orange,34.6
17,17319,rouge,hach_orange,48.2
17,17320,rouge,hach_bleue,58.3
17,17321,orange,hach_bleuemarine,50.2
17,17322,bleuemarine,hach_rouge,57.8
17,17323,orange,hach_bleue,44.6
17,17324,bleuemarine,hach_orange,45.3
17,17325,bleuemarine,hach_bleue,49.4
17,17326,orange,hach_bleuemarine,50.2
17,17327,bleuemarine,hach_rouge,46
17,17328,bleuemarine,hach_orange,48.9
17,17329,rouge,hach_bleuemarine,43.4
17,17330,bleuemarine,hach_orange,55.3
17,17331,orange,hach_bleuemarine,48.1
17,17332,orange,hach_bleuemarine,52.6
17,17333,orange,hach_rouge,46.8
17,17334,bleuemarine,hach_orange,44.6
17,17335,bleuemarine,hach_orange,48.4
17,17336,orange,hach_bleuemarine,45
17,17337,bleuemarine,hach_rose,45
17,17338,orange,hach_bleuemarine,52.9
17,17339,orange,hach_rouge,47.1
17,17340,rouge,hach_orange,50.9
17,17341,orange,hach_bleuemarine,50.6
17,17342,bleuemarine,hach_bleue,54.5
17,17343,bleuemarine,hach_orange,44.9
17,17344,rouge,hach_orange,54
17,17345,bleuemarine,hach_orange,50.9
17,17346,bleuemarine,hach_rose,52.2
17,17347,orange,hach_rouge,56.4
17,17348,bleuemarine,hach_rose,43.6
17,17349,orange,hach_rouge,54.8
17,17350,bleuemarine,hach_orange,45.9
17,17351,bleuemarine,hach_rose,53.8
17,17353,orange,hach_rouge,48.2
17,17354,bleuemarine,hach_orange,43.3
17,17355,bleuemarine,hach_orange,54.9
17,17356,bleuemarine,hach_orange,51.2
17,17357,orange,hach_bleuemarine,48.7
17,17358,orange,hach_bleuemarine,47.2
17,17359,rouge,hach_orange,51.8
17,17360,rose,hach_orange,46.2
17,17361,orange,hach_bleuemarine,53.4
17,17362,bleuemarine,hach_orange,47.6
17,17363,rouge,hach_bleuemarine,41.6
17,17364,bleuemarine,hach_orange,52.2
17,17365,orange,hach_bleuemarine,43.7
17,17366,bleuemarine,hach_orange,48.6
17,17367,bleuemarine,hach_rouge,51.8
17,17369,rose,hach_orange,48
17,17372,bleuemarine,hach_orange,41.4
17,17373,rouge,hach_orange,52.7
17,17374,bleuemarine,hach_orange,56.7
17,17375,bleuemarine,hach_bleue,48.7
17,17376,rouge,hach_orange,60.1
17,17377,bleuemarine,hach_orange,45.8
17,17378,bleuemarine,hach_rouge,52.7
17,17379,rouge,hach_orange,44.4
17,17380,orange,hach_bleue,44
17,17381,rouge,hach_bleuemarine,55
17,17382,orange,hach_bleuemarine,48.8
17,17383,orange,hach_bleuemarine,43.8
17,17384,rouge,hach_orange,40.5
17,17385,bleue,hach_bleuemarine,48
17,17386,bleuemarine,hach_orange,54.6
17,17387,bleuemarine,hach_orange,46.9
17,17388,bleuemarine,hach_orange,47.7
17,17389,bleuemarine,hach_bleue,48.9
17,17390,orange,hach_bleuemarine,48.6
17,17391,orange,hach_rouge,48.9
17,17393,bleuemarine,hach_rose,51.9
17,17394,rouge,hach_bleuemarine,51.6
17,17395,rose,hach_rouge,42
17,17396,orange,hach_rouge,52.9
17,17397,orange,hach_bleuemarine,47.3
17,17398,orange,hach_bleuemarine,32.3
17,17400,bleuemarine,hach_rouge,52.9
17,17401,orange,hach_bleuemarine,50
17,17402,bleuemarine,hach_orange,48.8
17,17403,orange,hach_bleuemarine,45.4
17,17404,bleuemarine,hach_rouge,49.1
17,17405,bleue,hach_bleuemarine,41.6
17,17406,bleuemarine,hach_bleue,42.1
17,17407,rouge,hach_orange,52.7
17,17408,bleuemarine,hach_rose,52.5
17,17409,orange,hach_bleuemarine,53.3
17,17410,bleuemarine,hach_bleue,42.1
17,17411,orange,hach_rose,44.4
17,17412,bleuemarine,hach_rouge,49.2
17,17413,orange,hach_rouge,48.4
17,17414,rose,hach_orange,50.1
17,17415,rouge,hach_orange,51.6
17,17416,orange,hach_rose,34.1
17,17417,bleue,hach_rouge,52.1
17,17418,orange,hach_bleuemarine,52.7
17,17420,orange,hach_rouge,43.2
17,17421,bleuemarine,hach_orange,46.9
17,17422,orange,hach_bleuemarine,55.6
17,17423,bleue,hach_bleuemarine,44.8
17,17424,bleuemarine,hach_bleue,44.4
17,17425,bleuemarine,hach_orange,49.6
17,17426,bleuemarine,hach_rouge,51.4
17,17427,orange,hach_bleuemarine,39.2
17,17428,orange,hach_rouge,55.5
17,17429,rouge,hach_orange,48.2
17,17430,bleuemarine,hach_rouge,47.1
17,17431,bleuemarine,hach_rose,45.6
17,17432,orange,hach_bleuemarine,43.4
17,17433,orange,hach_rouge,44.9
17,17434,orange,hach_rouge,51.1
17,17435,bleuemarine,hach_rouge,38
17,17436,orange,hach_rouge,42.8
17,17437,bleue,hach_marron,24.5
17,17438,bleuemarine,hach_bleue,54.4
17,17439,orange,hach_bleuemarine,58.5
17,17440,orange,hach_bleuemarine,47.3
17,17441,bleuemarine,hach_orange,44.7
17,17442,bleue,hach_bleuemarine,50.6
17,17443,orange,hach_rouge,53
17,17444,bleuemarine,hach_orange,49.2
17,17445,bleuemarine,hach_bleue,46.8
17,17446,bleuemarine,hach_orange,48.8
17,17447,bleuemarine,hach_rouge,54.3
17,17448,bleuemarine,hach_orange,52.1
17,17449,bleuemarine,hach_rose,52.3
17,17450,orange,hach_rouge,40.1
17,17451,orange,hach_bleuemarine,58.4
17,17452,orange,hach_bleuemarine,47.5
17,17453,bleuemarine,hach_rose,49.5
17,17454,bleuemarine,hach_rouge,48.2
17,17455,bleuemarine,hach_bleue,55.7
17,17457,bleuemarine,hach_rouge,55.7
17,17458,bleuemarine,hach_orange,35.5
17,17459,orange,hach_bleuemarine,43.9
17,17460,rouge,hach_bleuemarine,45.5
17,17461,orange,hach_bleue,45.1
17,17462,rouge,hach_orange,42.3
17,17463,orange,hach_rouge,41.5
17,17464,orange,hach_bleuemarine,50.5
17,17465,orange,hach_bleuemarine,56.2
17,17466,rouge,hach_orange,52.3
17,17467,bleuemarine,hach_orange,50.5
17,17468,rouge,hach_orange,38.5
17,17469,bleuemarine,hach_bleue,47.6
17,17470,rose,hach_bleuemarine,36.8
17,17471,bleue,hach_orange,39.9
17,17472,rouge,hach_orange,55
17,17473,orange,hach_bleuemarine,39.1
17,17474,rouge,hach_bleuemarine,50.9
17,17476,bleuemarine,hach_orange,46.4
17,17477,bleue,hach_orange,47.6
17,17478,bleuemarine,hach_orange,45.9
17,17479,orange,hach_bleue,40.6
17,17480,bleuemarine,hach_rouge,49.5
17,17481,bleuemarine,hach_orange,51.5
17,17482,bleuemarine,hach_orange,47.3
17,17483,orange,hach_bleuemarine,54.6
17,17484,bleuemarine,hach_bleue,44
17,17485,rouge,hach_orange,44.5
17,17486,orange,hach_bleuemarine,42
24,24001,rouge,hach_orange,46.9
24,24002,rouge,hach_bleuemarine,44.6
24,24004,rouge,hach_bleueclaire,40.1
24,24005,rose,hach_bleuemarine,41.8
24,24006,rouge,hach_bleuemarine,48
24,24007,bleuemarine,hach_rouge,39
24,24008,orange,hach_bleuemarine,36.6
24,24009,orange,hach_rouge,43.7
24,24010,rouge,hach_bleuemarine,42
24,24011,rouge,hach_bleuemarine,46.6
24,24012,rouge,hach_bleuemarine,41.1
24,24014,rose,hach_verte,44.4
24,24015,rouge,hach_bleuemarine,48
24,24016,bleuemarine,hach_rouge,38.5
24,24018,orange,hach_verte,36.5
24,24019,bleuemarine,hach_verte,37.4
24,24020,rouge,hach_bleueclaire,42.9
24,24021,orange,hach_bleuemarine,43.2
24,24022,rouge,hach_bleuemarine,39.8
24,24023,bleuemarine,hach_orange,44.2
24,24024,rose,hach_orange,27.6
24,24025,rouge,hach_rose,34
24,24026,rouge,hach_bleuemarine,36.6
24,24027,rouge,hach_bleuemarine,45.6
24,24028,orange,hach_rouge,44.4
24,24029,bleuemarine,hach_rouge,45.2
24,24030,rouge,hach_rose,38.3
24,24031,rouge,hach_orange,37.9
24,24032,bleuemarine,hach_orange,33.6
24,24034,rouge,hach_orange,39.2
24,24035,bleue,hach_verte,43.7
24,24036,rouge,hach_bleueclaire,30.2
24,24037,orange,hach_rouge,53.2
24,24038,bleuemarine,hach_orange,40.5
24,24039,bleue,hach_verte,37.7
24,24040,rose,hach_bleue,40.5
24,24042,rouge,hach_bleuemarine,45.6
24,24043,bleuemarine,hach_rouge,44.4
24,24045,rouge,hach_orange,40.4
24,24046,orange,hach_rose,34
24,24048,bleuemarine,hach_orange,50
24,24050,rouge,hach_bleueclaire,32.6
24,24051,bleuemarine,hach_orange,45.1
24,24052,bleuemarine,hach_rouge,46.5
24,24053,rouge,hach_bleueclaire,49.2
24,24054,bleuemarine,hach_rouge,48.8
24,24055,rouge,hach_rose,35.5
24,24056,rouge,hach_bleuemarine,39.4
24,24057,bleuemarine,hach_orange,42.6
24,24058,bleuemarine,hach_orange,45.1
24,24059,rouge,hach_bleuemarine,47
24,24060,orange,hach_rose,22.4
24,24061,rouge,hach_bleueclaire,35.2
24,24062,rouge,hach_bleuemarine,37.7
24,24063,orange,hach_bleuemarine,38
24,24064,orange,hach_bleuemarine,43.2
24,24066,rouge,hach_bleueclaire,37.6
24,24067,orange,hach_verte,47.2
24,24068,rouge,hach_orange,44.4
24,24069,bleuemarine,hach_rouge,47
24,24070,rouge,hach_orange,40.5
24,24071,bleuemarine,hach_rouge,44.5
24,24073,rose,hach_rouge,31.7
24,24074,rouge,hach_bleueclaire,42.1
24,24075,rouge,hach_bleuemarine,35.2
24,24076,rose,hach_bleueclaire,37.3
24,24077,bleuemarine,hach_rouge,44.4
24,24080,rouge,hach_orange,44.2
24,24081,rouge,hach_bleuemarine,39
24,24082,rouge,hach_bleuemarine,45.1
24,24083,bleuemarine,hach_rouge,41
24,24084,rouge,hach_bleue,22.7
24,24085,rouge,hach_bleueclaire,35.6
24,24086,rouge,hach_rose,41.3
24,24087,rouge,hach_bleueclaire,41.2
24,24088,bleuemarine,hach_rouge,37.8
24,24090,bleuemarine,hach_orange,37.9
24,24091,rouge,hach_bleue,47.6
24,24094,rouge,hach_bleueclaire,51.7
24,24095,rouge,hach_orange,41.3
24,24096,bleuemarine,hach_rouge,42.1
24,24097,rouge,hach_orange,44.1
24,24098,orange,hach_rouge,41.9
24,24100,bleuemarine,hach_rouge,36.5
24,24101,orange,hach_bleuemarine,34.6
24,24102,rouge,hach_orange,45.1
24,24104,rouge,hach_rose,42.8
24,24105,bleuemarine,hach_rouge,33
24,24106,rouge,hach_bleueclaire,48
24,24107,rouge,hach_orange,43.9
24,24108,bleuemarine,hach_rouge,44.7
24,24109,rouge,hach_bleuemarine,30.3
24,24110,bleuemarine,hach_orange,42.3
24,24111,orange,hach_rouge,28.3
24,24113,rouge,hach_bleueclaire,31.8
24,24114,rose,hach_bleuemarine,31.6
24,24115,rouge,hach_orange,47.2
24,24116,bleuemarine,hach_bleueclaire,43.5
24,24117,rouge,hach_bleue,38.8
24,24119,bleuemarine,hach_rouge,45
24,24120,orange,hach_verte,36.7
24,24121,orange,hach_verte,22.4
24,24122,rouge,hach_bleuemarine,34.6
24,24123,bleuemarine,hach_rouge,32.3
24,24124,orange,hach_rouge,40.7
24,24126,bleuemarine,hach_rouge,41.1
24,24128,rouge,hach_bleuemarine,45.5
24,24129,bleuemarine,hach_rose,48.1
24,24130,violette,hach_bleuemarine,38.1
24,24131,bleuemarine,hach_orange,24.6
24,24132,orange,hach_rose,38.6
24,24133,orange,hach_bleuemarine,44
24,24134,orange,hach_rouge,41.8
24,24135,rouge,hach_orange,42.6
24,24136,bleuemarine,hach_verte,37.6
24,24137,rouge,hach_orange,36.1
24,24138,rouge,hach_orange,51.2
24,24139,rouge,hach_bleuemarine,43.6
24,24140,bleuemarine,hach_orange,45.5
24,24141,rose,hach_bleuemarine,30.6
24,24142,rouge,hach_bleueclaire,43.4
24,24143,rouge,hach_orange,45
24,24144,rouge,hach_bleuemarine,34.1
24,24145,bleuemarine,hach_rouge,49
24,24146,rouge,hach_bleueclaire,39.1
24,24147,rouge,hach_bleuemarine,46.9
24,24148,bleuemarine,hach_rose,39.2
24,24150,rouge,hach_bleueclaire,35.7
24,24151,rouge,hach_bleueclaire,28.9
24,24152,orange,hach_verte,43.3
24,24153,rouge,hach_bleueclaire,45.4
24,24154,rouge,hach_bleuemarine,33.4
24,24155,bleuemarine,hach_rouge,41.9
24,24156,rouge,hach_bleuemarine,47
24,24157,bleuemarine,hach_rouge,43.2
24,24158,orange,hach_rouge,36.9
24,24159,orange,hach_rouge,44.4
24,24160,rouge,hach_bleueclaire,40.4
24,24161,rouge,hach_bleuemarine,38
24,24162,rouge,hach_bleuemarine,42.3
24,24163,rouge,hach_bleuemarine,36.5
24,24164,orange,hach_rouge,44.9
24,24165,bleuemarine,hach_rouge,43.2
24,24167,orange,hach_bleuemarine,43.8
24,24168,bleuemarine,hach_rouge,44.5
24,24171,rouge,hach_bleuemarine,42.5
24,24172,rouge,hach_bleueclaire,43.2
24,24174,rose,hach_verte,30.9
24,24175,rouge,hach_rose,48.7
24,24176,rouge,hach_orange,31.4
24,24177,bleuemarine,hach_rouge,44.2
24,24179,rouge,hach_bleuemarine,42.1
24,24180,rouge,hach_bleuemarine,33.3
24,24182,bleuemarine,hach_orange,51.9
24,24183,rouge,hach_bleueclaire,36.3
24,24184,rouge,hach_bleueclaire,26.3
24,24186,bleuemarine,hach_rouge,41.3
24,24188,rouge,hach_bleueclaire,37.6
24,24189,bleuemarine,hach_orange,43.8
24,24190,orange,hach_verte,36.7
24,24191,bleuemarine,hach_orange,37.7
24,24192,orange,hach_verte,36.4
24,24193,orange,hach_bleuemarine,43.3
24,24194,bleuemarine,hach_orange,46.2
24,24195,bleuemarine,hach_rose,44.3
24,24196,orange,hach_rouge,31.9
24,24197,bleuemarine,hach_orange,40.3
24,24199,bleuemarine,hach_orange,42.7
24,24200,rouge,hach_bleuemarine,40.4
24,24202,orange,hach_bleue,39.9
24,24205,rouge,hach_bleuemarine,41.2
24,24206,bleue,hach_bleuemarine,51.6
24,24207,rouge,hach_bleueclaire,41.5
24,24208,bleuemarine,hach_verte,49.1
24,24209,bleuemarine,hach_bleueclaire,35.9
24,24210,orange,hach_verte,42.4
24,24211,rouge,hach_orange,37.5
24,24212,bleuemarine,hach_orange,42.7
24,24213,bleuemarine,hach_bleue,41.9
24,24214,bleuemarine,hach_orange,40.6
24,24215,rouge,hach_rose,32.9
24,24216,rouge,hach_bleuemarine,34.6
24,24217,bleuemarine,hach_verte,42.8
24,24218,rouge,hach_orange,41.1
24,24220,bleuemarine,hach_verte,42.5
24,24221,rouge,hach_orange,40.7
24,24222,bleuemarine,hach_orange,47.9
24,24223,rouge,hach_orange,46.7
24,24224,rouge,hach_orange,38.5
24,24225,bleuemarine,hach_orange,53.6
24,24226,bleuemarine,hach_orange,48.1
24,24227,orange,hach_rouge,30.3
24,24228,bleuemarine,hach_rouge,43.6
24,24229,bleuemarine,hach_verte,45.9
24,24230,bleuemarine,hach_verte,42
24,24231,bleuemarine,hach_rose,38.2
24,24232,bleuemarine,hach_bleue,37.8
24,24234,orange,hach_rouge,48.7
24,24236,rouge,hach_bleuemarine,46.5
24,24237,orange,hach_bleuemarine,46.3
24,24238,rouge,hach_bleuemarine,40.4
24,24240,orange,hach_rose,35.3
24,24241,rouge,hach_bleueclaire,43.8
24,24242,bleuemarine,hach_rouge,37.9
24,24243,rouge,hach_bleuemarine,44.1
24,24244,bleuemarine,hach_rose,50
24,24245,orange,hach_rose,45.8
24,24246,bleuemarine,hach_rouge,44.2
24,24247,rouge,hach_bleuemarine,36.4
24,24248,bleuemarine,hach_rouge,37.4
24,24251,rouge,hach_orange,33.7
24,24252,orange,hach_verte,41.4
24,24253,rouge,hach_bleuemarine,40.3
24,24254,rose,hach_verte,42.9
24,24255,rouge,hach_bleueclaire,38.7
24,24256,bleuemarine,hach_orange,49.9
24,24257,bleuemarine,hach_rouge,42.6
24,24259,bleuemarine,hach_rouge,45.7
24,24260,bleuemarine,hach_orange,39.1
24,24261,rouge,hach_bleuemarine,44.3
24,24262,rouge,hach_orange,40.2
24,24263,rouge,hach_bleue,35.4
24,24264,bleuemarine,hach_orange,52.9
24,24266,bleuemarine,hach_rouge,43.7
24,24267,bleuemarine,hach_rouge,44.6
24,24268,rouge,hach_bleuemarine,42.8
24,24269,rouge,hach_orange,42
24,24271,bleueclaire,hach_rouge,36.2
24,24272,bleuemarine,hach_orange,46.8
24,24273,rouge,hach_bleuemarine,38.4
24,24274,orange,hach_bleuemarine,48
24,24276,rouge,hach_rose,42.1
24,24277,bleuemarine,hach_rouge,43.2
24,24278,bleuemarine,hach_rouge,42.4
24,24279,rouge,hach_bleuemarine,36.7
24,24280,orange,hach_rouge,43.3
24,24281,rouge,hach_orange,40.5
24,24282,rouge,hach_bleuemarine,30.2
24,24284,bleuemarine,hach_verte,30.6
24,24285,grise,hach_rouge,34.9
24,24286,orange,hach_rouge,44.9
24,24287,orange,hach_bleuemarine,46
24,24288,rouge,hach_bleuemarine,41.5
24,24289,bleuemarine,hach_orange,53.1
24,24290,rouge,hach_orange,37.6
24,24291,rose,hach_verte,43.7
24,24292,rouge,hach_bleuemarine,49.6
24,24293,rouge,hach_bleuemarine,40.7
24,24294,bleuemarine,hach_orange,49.4
24,24295,bleuemarine,hach_rouge,39.3
24,24296,bleuemarine,hach_orange,47.1
24,24297,bleuemarine,hach_rouge,48.8
24,24299,rouge,hach_bleuemarine,51.3
24,24300,bleue,hach_verte,48.1
24,24301,rouge,hach_bleueclaire,39.9
24,24302,orange,hach_bleuemarine,43.2
24,24303,orange,hach_rouge,43.6
24,24304,rouge,hach_bleuemarine,43.1
24,24305,orange,hach_rouge,30
24,24306,orange,hach_bleuemarine,42.9
24,24307,bleuemarine,hach_rouge,31.6
24,24308,rouge,hach_bleuemarine,40.8
24,24309,bleuemarine,hach_rouge,43.3
24,24311,orange,hach_rouge,44.8
24,24312,rouge,hach_bleueclaire,48.3
24,24313,rouge,hach_bleue,29.2
24,24316,rouge,hach_bleuemarine,52.2
24,24317,orange,hach_bleue,40
24,24318,orange,hach_verte,38.3
24,24319,rouge,hach_bleuemarine,48.3
24,24320,orange,hach_bleuemarine,40.1
24,24321,bleuemarine,hach_bleueclaire,52.8
24,24322,rouge,hach_orange,49
24,24323,bleuemarine,hach_orange,40.1
24,24324,rouge,hach_bleueclaire,36.2
24,24325,rouge,hach_bleuemarine,42.8
24,24326,rouge,hach_rose,32.5
24,24327,rouge,hach_bleueclaire,26.1
24,24328,orange,hach_rouge,39.1
24,24329,bleuemarine,hach_rouge,50.9
24,24330,rouge,hach_rose,31.8
24,24331,orange,hach_rose,45.9
24,24334,orange,hach_rouge,30.3
24,24335,bleuemarine,hach_orange,45.2
24,24336,rouge,hach_rose,37
24,24337,orange,hach_bleuemarine,32.3
24,24338,bleuemarine,hach_rouge,35.3
24,24339,rouge,hach_orange,41.2
24,24340,bleuemarine,hach_orange,47.7
24,24341,rouge,hach_bleueclaire,44
24,24345,orange,hach_rouge,41.4
24,24346,orange,hach_rouge,42.7
24,24347,bleuemarine,hach_rouge,46.3
24,24348,rouge,hach_rose,38.5
24,24349,bleuemarine,hach_rose,39.8
24,24350,rouge,hach_bleuemarine,44.5
24,24351,orange,hach_rose,45.5
24,24352,bleuemarine,hach_rouge,47.7
24,24353,rouge,hach_bleuemarine,35
24,24354,bleuemarine,hach_rouge,51.5
24,24355,rouge,hach_bleue,35.2
24,24356,rouge,hach_bleuemarine,44.6
24,24357,bleuemarine,hach_rose,51.4
24,24359,bleuemarine,hach_rouge,32
24,24360,rouge,hach_bleue,39.4
24,24361,bleuemarine,hach_orange,42.1
24,24362,orange,hach_bleuemarine,42.9
24,24364,rouge,hach_rose,37.1
24,24365,orange,hach_verte,38.6
24,24366,rouge,hach_bleueclaire,38.3
24,24367,bleuemarine,hach_rouge,42.7
24,24370,bleuemarine,hach_orange,53.5
24,24371,rouge,hach_bleue,40.5
24,24372,bleue,hach_rouge,43.3
24,24373,bleuemarine,hach_orange,38
24,24374,bleuemarine,hach_rouge,42.5
24,24375,rouge,hach_bleueclaire,35.7
24,24376,rouge,hach_orange,46.6
24,24377,rouge,hach_rose,32.3
24,24378,bleuemarine,hach_rouge,36.4
24,24379,rouge,hach_orange,42.2
24,24380,rouge,hach_orange,49
24,24381,rouge,hach_orange,31
24,24382,bleuemarine,hach_rose,45.8
24,24383,rose,hach_bleuemarine,40
24,24384,bleuemarine,hach_rose,24.2
24,24385,orange,hach_bleuemarine,46.1
24,24386,orange,hach_verte,40.7
24,24388,rouge,hach_bleueclaire,42.2
24,24390,bleuemarine,hach_verte,39.3
24,24392,orange,hach_verte,49.1
24,24393,orange,hach_bleuemarine,48
24,24394,bleuemarine,hach_orange,43.5
24,24395,rouge,hach_bleueclaire,52.5
24,24396,rouge,hach_bleueclaire,47.1
24,24397,orange,hach_rouge,31.9
24,24398,rouge,hach_orange,38.6
24,24399,bleuemarine,hach_orange,42
24,24401,orange,hach_bleuemarine,33.6
24,24403,rose,hach_bleuemarine,35.7
24,24404,bleuemarine,hach_verte,34.3
24,24405,rouge,hach_orange,34.3
24,24406,bleue,hach_verte,46.7
24,24407,orange,hach_bleuemarine,39.7
24,24408,rouge,hach_orange,38.6
24,24409,bleuemarine,hach_rouge,42.8
24,24410,bleuemarine,hach_rouge,37.1
24,24411,rouge,hach_bleuemarine,32.6
24,24412,rouge,hach_bleueclaire,38.3
24,24413,bleuemarine,hach_rouge,38.4
24,24414,rouge,hach_orange,42.7
24,24415,bleuemarine,hach_orange,35.3
24,24416,rouge,hach_bleue,32.9
24,24417,rouge,hach_orange,40.8
24,24418,rouge,hach_bleuemarine,37.9
24,24419,bleuemarine,hach_orange,46.9
24,24420,rouge,hach_bleuemarine,47.6
24,24421,rouge,hach_rose,38.2
24,24422,rouge,hach_orange,35.9
24,24423,bleuemarine,hach_rouge,44.1
24,24424,bleuemarine,hach_orange,21.3
24,24425,orange,hach_rouge,38.1
24,24426,rouge,hach_orange,30.3
24,24428,bleuemarine,hach_rouge,46
24,24429,rouge,hach_orange,37.1
24,24432,rouge,hach_bleueclaire,40.5
24,24434,rose,hach_bleuemarine,28.8
24,24436,bleuemarine,hach_orange,48.3
24,24437,orange,hach_bleuemarine,46.5
24,24438,rouge,hach_bleueclaire,32
24,24441,rouge,hach_orange,32.2
24,24442,rouge,hach_bleuemarine,44.7
24,24443,rouge,hach_rose,42.9
24,24444,bleuemarine,hach_rouge,44.1
24,24445,bleuemarine,hach_orange,36
24,24446,rose,hach_rouge,39.1
24,24448,orange,hach_rouge,37.6
24,24449,bleuemarine,hach_rouge,40.9
24,24450,bleuemarine,hach_bleueclaire,41.7
24,24451,orange,hach_rouge,44.4
24,24452,bleuemarine,hach_orange,24.7
24,24453,rouge,hach_orange,36.3
24,24454,bleuemarine,hach_rouge,47.3
24,24455,bleuemarine,hach_rouge,46.5
24,24456,rouge,hach_bleuemarine,38.9
24,24457,bleuemarine,hach_rouge,32.5
24,24458,bleuemarine,hach_orange,42.8
24,24459,rouge,hach_bleuemarine,45.9
24,24460,bleuemarine,hach_rouge,44.1
24,24461,bleuemarine,hach_orange,41.3
24,24462,bleuemarine,hach_rouge,43.9
24,24463,orange,hach_bleuemarine,43.6
24,24464,orange,hach_bleuemarine,29.1
24,24465,bleuemarine,hach_rouge,43.8
24,24466,orange,hach_bleuemarine,51
24,24468,orange,hach_verte,40.7
24,24470,rouge,hach_bleueclaire,37.2
24,24471,rouge,hach_bleueclaire,40.9
24,24472,orange,hach_bleuemarine,47.1
24,24473,orange,hach_verte,44
24,24474,rouge,hach_orange,29.2
24,24476,rouge,hach_orange,28.9
24,24477,rouge,hach_orange,37.2
24,24478,bleue,hach_verte,43.5
24,24479,bleuemarine,hach_orange,38.9
24,24480,rouge,hach_bleueclaire,38
24,24481,rouge,hach_orange,38.2
24,24482,bleuemarine,hach_rouge,32.5
24,24483,bleuemarine,hach_orange,39.2
24,24484,bleuemarine,hach_verte,43.9
24,24485,rouge,hach_bleuemarine,39.9
24,24486,rouge,hach_orange,38.3
24,24487,bleuemarine,hach_rouge,46.3
24,24488,rouge,hach_bleuemarine,45.7
24,24489,bleuemarine,hach_orange,47.4
24,24490,bleuemarine,hach_orange,49.9
24,24491,rouge,hach_rose,44.3
24,24492,bleuemarine,hach_rouge,43.1
24,24493,orange,hach_rouge,37.8
24,24494,rouge,hach_orange,37.6
24,24495,marron,hach_rouge,44.7
24,24496,orange,hach_bleuemarine,33.7
24,24498,orange,hach_rouge,40.1
24,24499,orange,hach_rose,40.4
24,24500,bleuemarine,hach_orange,34.9
24,24501,orange,hach_bleuemarine,50.2
24,24502,bleuemarine,hach_rouge,23.4
24,24504,orange,hach_bleuemarine,40.3
24,24505,orange,hach_rouge,33.1
24,24507,bleuemarine,hach_orange,28.9
24,24508,rouge,hach_rose,21.5
24,24509,bleuemarine,hach_rouge,46.4
24,24510,rouge,hach_rose,46.8
24,24511,bleuemarine,hach_orange,44.4
24,24512,bleuemarine,hach_bleue,40
24,24513,orange,hach_rouge,36.7
24,24514,orange,hach_bleuemarine,48.1
24,24515,rouge,hach_orange,43.5
24,24516,rouge,hach_bleueclaire,43.6
24,24517,bleue,hach_verte,30
24,24518,bleuemarine,hach_bleueclaire,48.6
24,24519,rouge,hach_orange,37.1
24,24520,rouge,hach_bleue,47.7
24,24521,bleuemarine,hach_orange,43.4
24,24522,orange,hach_bleuemarine,37.5
24,24523,orange,hach_rose,40.5
24,24524,rouge,hach_rose,32.5
24,24525,bleuemarine,hach_orange,37.3
24,24526,orange,hach_bleuemarine,35.8
24,24527,rouge,hach_bleuemarine,51.4
24,24528,orange,hach_rouge,29.3
24,24529,rouge,hach_rose,46.7
24,24531,rose,hach_verte,39.2
24,24532,bleuemarine,hach_rouge,41.6
24,24533,rouge,hach_bleuemarine,44.2
24,24534,rouge,hach_bleuemarine,49.4
24,24535,bleuemarine,hach_verte,31.5
24,24536,bleuemarine,hach_rouge,38.5
24,24537,bleuemarine,hach_rouge,34.7
24,24538,rouge,hach_bleue,46.1
24,24540,orange,hach_rouge,40.7
24,24541,orange,hach_bleuemarine,40
24,24542,orange,hach_bleuemarine,59.3
24,24543,bleuemarine,hach_orange,45.8
24,24544,rouge,hach_rose,37.2
24,24545,orange,hach_rose,29.3
24,24546,orange,hach_verte,54.8
24,24547,bleuemarine,hach_verte,51.8
24,24548,bleuemarine,hach_orange,28.6
24,24549,rouge,hach_bleuemarine,41.1
24,24550,rouge,hach_bleuemarine,43.7
24,24551,orange,hach_rouge,39.9
24,24552,orange,hach_rose,33.2
24,24553,rouge,hach_bleuemarine,43.7
24,24554,bleuemarine,hach_orange,45.1
24,24555,rouge,hach_bleuemarine,38.2
24,24557,orange,hach_rouge,45.5
24,24558,rouge,hach_bleueclaire,42
24,24559,rouge,hach_rose,28.9
24,24560,orange,hach_rose,34.1
24,24562,rose,hach_bleuemarine,36.8
24,24563,rouge,hach_bleueclaire,29.9
24,24564,bleuemarine,hach_orange,48.3
24,24565,rouge,hach_orange,34.9
24,24566,bleuemarine,hach_orange,42.8
24,24567,rouge,hach_bleuemarine,41.1
24,24568,bleuemarine,hach_orange,47.5
24,24569,bleuemarine,hach_orange,44.8
24,24570,orange,hach_rose,14.3
24,24571,orange,hach_bleuemarine,48.9
24,24572,rouge,hach_orange,43.5
24,24573,bleuemarine,hach_orange,43.8
